volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
					New England journal of medicine.  Vol. 266, no. 25, June 21, 1962.	B979052	1962-06-21	RE487825	1990-08-02	Massachusetts Medical Society|PCW						
					Sports illustrated.  Vol. 16, no. 25, June 25, 1962.	B979791	1962-06-21	RE499361	1990-11-30	Time, Inc.|PWH||Magazine Company|PWH						
					The Choir herald.  Vol. 65, no. 11, Aug. 1962.	B979831	1962-06-21	RE470087	1990-01-16	Lorenz Publishing Company|PCW						
					The Choir leader.  Vol. 69, no. 6, Aug. 1962.	B979832	1962-06-21	RE470088	1990-01-16	Lorenz Publishing Company|PCW						
					The Organ portfolio.  No. 150, Aug. 1962.	B979833	1962-06-21	RE470089	1990-01-16	Lorenz Publishing Company|PCW						
				P. Bakan, E. Barratt, E. Boring et al.	The American journal of psychology.  Vol. 75, no. 2, June 1962.	B979956	1962-06-21	RE501522	1990-11-14	Board of Trustees of the University of Illinois|PCW						
					The Reader's Digest.  Vol. 81, no. 483, July 1962.	B980967	1962-06-21	RE512406	1990-12-11	Reader's Digest Association, Inc.|PWH						
					Science digest.  Vol. 52, no. 1, July 1962.	B982763	1962-06-21	RE502842	1990-12-18	Hearst Corporation|PCW						
					The Children's friend.  Vol. 61, July 1962.	B986256	1962-06-21	RE510385	1990-10-22	Corporation of the President of the Church of Jesus Christ of Latter-Day Saints|PCW						
					Experimental neurology.  Vol. 5, no. 6, June 1962.	B987744	1962-06-21	RE509958	1990-12-24	Academic Press, Inc.|PCW						
					Edgar Rice Burroughs' Tarzan.  Vol. 1, no. 131, July-Aug. 1962.	B989398	1962-06-21	RE490325	1990-09-11	Edgar Rice Burroughs, Inc.|PWH						
				F. M. Yakots.	The Last estate.	DU55761	1962-06-21	RE489965	1990-09-17	F. M. Yakots|A						
				Andrew G. Hagstrom.	Hagstrom's Map of Brooklyn, New York City; house number & transit guide.  Map no. 2041A.	F33417	1962-06-21	RE508904	1990-12-28	Hagstrom Map Company, Inc.|PWH						
					Cardinal with base.  No. 250-B.	GP33983	1962-06-21	RE468358	1990-02-27	Concrete Machinery Company, Inc.|PWH						
					Cardinal.  No. 250-A.	GP33984	1962-06-21	RE468359	1990-02-27	Concrete Machinery Company, Inc.|PWH						
					Cardinal with base.  No. 250-B.	GP105090	1962-06-21	RE468370	1990-02-27	Concrete Machinery Company, Inc.|PWH						
					Cardinal.  No. 250-A.	GP105091	1962-06-21	RE468371	1990-02-27	Concrete Machinery Company, Inc.|PWH						
				L. Ron Hubbard.	HCO policy letter of June 21, 1962, Staff members auditing private PCS.	TX2899090	1962-06-21	RE492175	1990-08-27	Mary Sue Hubbard|W						
				Ralph Moody.	Shaking the nickel bush.	A569924	1962-06-22	RE490865	1990-09-14	Charles Moody|C||Edna Moody Morales|C						
				Walter Piston.	Harmony.	A569925	1962-06-22	RE502343	1990-11-06	Walter Piston|A						
				Masanori Ito, English translation: Roger Pineau & Andrew Y. Kuroda.	The End of the Imperial Japanese Navy.	A569926	1962-06-22	RE502344	1990-11-06	W. W. Norton & Company, Inc.|PWH						
					Rudiments of music; a new approach with application to the keyboard.  Text: John Castellini.	A569928	1962-06-22	RE495956	1990-11-06	W. W. Norton & Company, Inc.|PWH						
				Reba Churchill & Bonnie Churchill.	Reba and Bonnie's Guide to glamour and personality.	A569939	1962-06-22	RE499550	1990-10-29	Reba Churchill|A||Bonnie Churchill|A						
					The Modern Persian reader.  No. 3, advanced.	A572571	1962-06-22	RE500606	1990-12-03	University of Michigan|PWH						
					Advance California appellate reports.  Vol. 23, no. 25.	A572709	1962-06-22	RE484720	1990-07-05	Bancroft-Whitney Company|PWH						
				Margaret Curtis.	Planter's punch.	A574757	1962-06-22	RE505549	1990-12-17	Margaret Curtis|A						
				Charlotte Howard & Helen Ludwig.	The Adventure book of leaves.	A575939	1962-06-22	RE486690	1990-08-10	Western Publishing Company, Inc.|PWH						
				John F. Lonas.	My boy.	A576151	1962-06-22	RE478518	1990-05-08	John F. Lonas|A						
				Whitman Publishing Company.	Spider and the fly.  No. 4720.	A577979	1962-06-22	RE493431	1990-10-09	Western Publishing Company, Inc.|PWH						
					The New York times index to the published news of 1961.  Editor: Joseph C. Gephart.	A582536	1962-06-22	RE479716	1990-06-15	New York Times Company|PWH						
					The Brownie book of picture-taking.	A588994	1962-06-22	RE500152	1990-12-03	Eastman Kodak Company|PWH						
					Life in the universe.  Text: Francis Jackson, Patrick Moore.	AF19871	1962-06-22	RE495962	1990-11-06	Francis Jackson|A||Patrick Moore|A						
					All the paintings of Francesca.  Pietro Bianconi, text, Paul Colacicchi, translator.	AF20038	1962-06-22	RE493928	1990-10-26	S.P.A. RCS Rizzoli Libri|PWH						
					All the paintings of Masaccio.  Ugo Procacci, text, Paul Colacicchi, translator.	AF20039	1962-06-22	RE493929	1990-10-26	S.P.A. RCS Rizzoli Libri|PWH						
					Pearls of wisdom.  Vol. 5, no. 25, June 22, 1962.	B210910	1962-06-22	RE509470	1990-12-31	Church Universal and Triumphant, Inc.|PWH						
					The Journal of biological chemistry.  Vol. 237, no. 6, June 1962.	B977071	1962-06-22	RE485492	1990-07-31	American Society for Biochemistry and Molecular Biology, Inc.|PCW						
					Chicago daily tribune.  Vol. 121, no. 149, June 22, 1962.	B977273	1962-06-22	RE467551	1990-02-23	Chicago Tribune Company|PCW						
					The Christian Science monitor, Boston.  Vol. 54, no. 176, June 22, 1962.	B977279	1962-06-22	RE465054	1990-01-08	Christian Science Publishing Society|PWH						
					The Wall Street journal.  Vol. 159, no. 122, June 22, 1962.	B977293	1962-06-22	RE520659	1990-12-31	Dow Jones & Company, Inc.|PCW						
					The New York times.  Vol. 111, no. 38135, June 22, 1962.	B977398	1962-06-22	RE470198	1990-02-05	New York Times Company|PCW						
					Daily news.  Vol. 43, no. 311, June 22, 1962.	B977416	1962-06-22	RE486623	1990-07-03	New York News, Inc.|PWH						
					Little Orphan Annie.	B977416	1962-06-22	RE509606	1990-12-31	Tribune Media Services, Inc.|PWH						
					The Washington post and times herald.  Vol. 85, no. 199, June 22, 1962.	B977512	1962-06-22	RE503136	1990-12-12	Washington Post Company|PCW						
					The Blade.  Vol. 9, no. 6, June 1962.	B977794	1962-06-22	RE479835	1990-06-14	Gillette Company|PWH						
					Atlantic reporter, second series.  Vol. 181, no. 2, June 23, 1962.	B977865	1962-06-22	RE485668	1990-08-07	West Publishing Company|PWH						
					West's California reporter.  Vol. 22, no. 1, June 25, 1962.	B977869	1962-06-22	RE486490	1990-07-17	West Publishing Company|PWH						
					Daily variety.  Vol. 116, no. 13, June 22, 1962.	B978409	1962-06-22	RE483387	1990-04-09	Daily Variety, Ltd.|PWH						
					Los Angeles times.  Vol. 81, June 23, 1962.	B978572	1962-06-22	RE478954	1990-03-16	Times-Mirror Company|PCW						
					Index, synopsis, key number character and syllabi in New Jersey reports and New Jersey Superior Court reports.  Vol. 37 & 74, no. 25, June 22, 1962.	B979498	1962-06-22	RE483217	1990-07-17	West Publishing Company|PWH						
					Chemical & engineering news.  Vol. 40, no. 26, June 25, 1962.	B979836	1962-06-22	RE497947	1990-11-23	American Chemical Society|PCW						
					Analytical chemistry.  Vol. 34, no. 8, July 1962.	B979837	1962-06-22	RE497948	1990-11-23	American Chemical Society|PCW						
					Tarzan.  No. 1633 (7147-7152)	B979997	1962-06-22	RE474394	1990-03-21	Edgar Rice Burroughs, Inc.|PWH						
					United Feature comics.  Vol. 23, no. 25.	B979997	1962-06-22	RE478605	1990-05-09	United Feature Syndicate, Inc.|PCW						
					Li'l Abner; comic strip.  Created by Alfred G. Capp as an employee for hire of United Feature Syndicate, Inc.	B979997	1962-06-22	RE495458	1990-11-19	Capp Enterprises, Inc.|PWH						
					Nuclear science and engineering.  Vol. 13, no. 2, June 1962.	B980596	1962-06-22	RE479987	1990-06-05	American Nuclear Society|PCW						
					Botanical gazette.  Vol. 123, no. 4.	B980768	1962-06-22	RE495854	1990-11-09	University of Chicago|PCW						
					The Social service review.  Vol. 36, no. 2.	B980769	1962-06-22	RE495746	1990-11-09	University of Chicago|PCW						
					The American rifleman.  Vol. 110, no. 7, July 1962.	B981036	1962-06-22	RE473614	1990-02-09	National Rifle Association of America|PCW						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader.  Vol. 31, no. 4, July 2-6, 1962.	B982872	1962-06-22	RE490224	1990-09-10	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader.  Vol. 31, no. 4, July 2-6, 1962.	B982873	1962-06-22	RE490631	1990-09-11	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader.  Vol. 13, no. 4, July 2-6, 1962.	B982874	1962-06-22	RE490225	1990-09-10	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader.  Vol. 3, no. 4, July 2-6, 1962.	B982875	1962-06-22	RE490226	1990-09-10	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader.  Vol. 1, no. 4, July 2-6, 1962.	B982876	1962-06-22	RE490227	1990-09-10	Field Publications, L.P.|PWH						
					Laugh comics.  No. 138, Sept. 1962.	B990231	1962-06-22	RE510824	1990-12-27	Archie Comic Publications, Inc.|PCW						
					Archie's pals 'n' gals.  No. 21, summer 1962.	B990234	1962-06-22	RE510827	1990-12-27	Archie Comic Publications, Inc.|PCW						
					Adventures of the Jaguar.  No. 8, Sept. 1962.	B994585	1962-06-22	RE510842	1990-12-27	Archie Comic Publications, Inc.|PCW						
					International ophthalmology clinics; tumors of the eye and adnexa.  Vol. 2, no. 2.  Editor: Lorenz E. Zimmerman.	B996691	1962-06-22	RE505538	1990-12-17	Little, Brown and Company, Inc.|PWH						
				Phoebe Ephron & Henry Ephron.	Take her, she's mine.	DP5004	1962-06-22	RE464338	1990-01-22	Henry Ephron|A						
				Henry Ephron & Phoebe Ephron.	Take her, she's mine; a comedy in two acts.	DP5004	1962-06-22	RE465983	1990-01-04	Henry Ephron|A						
				Fred Carmichael.	Exit the body; a farce in three acts.	DP5060	1962-06-22	RE465992	1990-01-04	Fred Carmichael|A						
				Robert W. Masters.	The Window; a drama in one act.	DP5061	1962-06-22	RE465993	1990-01-04	John D. Masters|C						
				Morris L. West.	Daughter of silence.	DP5063	1962-06-22	RE465995	1990-01-04	Morris L. West|A						
				Fred F. Johnson.	Canton-Massillon metropolitan area wall map.	F34690	1962-06-22	RE464076	1990-01-08	Fred F. Johnson|A						
					Pachisi, a game of India.  No. 4728.  Pictorial matter on boxwrap of game container: Whitman Publishing Company.	KK168234	1962-06-22	RE487738	1990-08-16	Western Publishing Company, Inc.|PWH						
				L. Ron Hubbard.	HCO policy letter of June 22, 1962, Autographed free books.	TX2899091	1962-06-22	RE492176	1990-08-27	Mary Sue Hubbard|W						
				Larry Gara.	A Short history of Wisconsin.	A574333	1962-06-23	RE510226	1990-12-21	Larry Gara|A						
				L. Ron Hubbard.	HCO bulletin of June 23, 1962, Model session revised.	A606481	1962-06-23	RE490492	1990-08-27	Mary Sue Hubbard|W						
				Elizabeth Cadell.	Mixed marriage.	AFO36714	1962-06-23	RE478930	1990-05-10	Elizabeth Cadell|A						
				Abd-ru-shin, pseud. of Oskar Ernst Bernhardt, translator: Paul Kaufmann.	Dans la lumiere de la verite; message du graal.  T. 3.	AFO37227	1962-06-23	RE487526	1990-08-28	Irmingard Bernhardt|PWH						
					Chicago daily tribune.  Vol. 121, no. 150, June 23, 1962.	B977274	1962-06-23	RE467552	1990-02-23	Chicago Tribune Company|PCW						
					The Christian Science monitor, Boston.  Vol. 54, no. 177, June 23, 1962.	B977282	1962-06-23	RE465057	1990-01-08	Christian Science Publishing Society|PWH						
					The New York times.  Vol. 111, no. 38136, June 23, 1962.	B977399	1962-06-23	RE470199	1990-02-05	New York Times Company|PCW						
					Daily news.  Vol. 43, no. 312, June 23, 1962.	B977419	1962-06-23	RE486626	1990-07-03	New York News, Inc.|PWH						
					Little Orphan Annie.	B977419	1962-06-23	RE509609	1990-12-31	Tribune Media Services, Inc.|PWH						
					The Washington post and times herald.  Vol. 85, no. 200, June 23, 1962.	B977504	1962-06-23	RE503128	1990-12-12	Washington Post Company|PCW						
					Los Angeles times.  Vol. 81, June 24, 1962.	B978573	1962-06-23	RE478955	1990-03-16	Times-Mirror Company|PCW						
					Barron's; national business and financial weekly.  Vol. 42, no. 26, June 25, 1962.	B979110	1962-06-23	RE520672	1990-12-31	Dow Jones & Company, Inc.|PCW						
				L. Ron Hubbard.	HCO bulletin of June 24, 1962, Prepchecking.	A606477	1962-06-24	RE490488	1990-08-27	Mary Sue Hubbard|W						
					The New York times.  Vol. 111, no. 38137, June 24, 1962.	B977402	1962-06-24	RE470202	1990-02-05	New York Times Company|PCW						
					Sunday news.  Vol. 42, no. 8, June 24, 1962.	B977415	1962-06-24	RE486622	1990-07-03	New York News, Inc.|PWH						
					Little Orphan Annie.	B977415	1962-06-24	RE509605	1990-12-31	Tribune Media Services, Inc.|PWH						
					The Washington post and times herald.  Vol. 85, no. 201, June 24, 1962.	B977508	1962-06-24	RE503133	1990-12-12	Washington Post Company|PCW						
					Los Angeles times.  Vol. 81, June 25, 1962.	B980448	1962-06-24	RE478958	1990-03-16	Times-Mirror Company|PCW						
					Mickey Mouse; cartoon strip.  July 1, 1962.	K65413	1962-06-24	RE478786	1990-07-03	Walt Disney Company|PWH						
				Walt Disney Productions.	Uncle Remus; cartoon strip.  July 1, 1962.	K65415	1962-06-24	RE480265	1990-07-03	Walt Disney Company|PWH						
				Walt Disney Productions.	Donald Duck; cartoon strip.  July 1, 1962.	K65417	1962-06-24	RE480201	1990-07-06	Walt Disney Company|PWH						
					Flags of convenience; an international legal study.  Text: Boleslaw Adam Boczek.	A569530	1962-06-25	RE486672	1990-07-13	Boleslaw Adam Boczek|A						
				Abraham Cantarow & Max Trumper.	Clinical biochemistry.	A569551	1962-06-25	RE511780	1990-12-28	Abraham Cantarow|A||Max Trumper|A						
				John William Huffman.	Gynecology and obstetrics.	A569552	1962-06-25	RE511493	1990-12-28	John William Huffman|A						
				L. M. Milne-Thomson.	Russian-English mathematical dictionary.  No. PMS-7.	A569640	1962-06-25	RE510625	1990-12-21	P. S. Snaith|E						
				Jay Williams & Ray Abrashkin.	Danny Dunn and the heat ray.	A569765	1962-06-25	RE476713	1990-01-19	Barbara Williams|W						
				Jay Williams & Raymond Abrashkin.	Danny Dunn and the heat ray.	A569765	1962-06-25	RE557708	1990-12-24	William H. Abrashkin|PPW||John W. Abrashkin|PPW||Barbara Williams|W						
				Joseph C. Gainsburg.	Advanced skills in reading.  Bk. 1.	A569768	1962-06-25	RE499793	1990-11-26	Robert R. Gaines|C						
				Wade Thompson.	Egghead's guide to America.	A569769	1962-06-25	RE498699	1990-11-20	Wade Thompson|A						
				Virgil Morning Faires.	Thermodynamics.	A569771	1962-06-25	RE486647	1990-07-31	Lucille H. Faires|W						
				Paul R. Rider.	First-year mathematics for colleges.	A569774	1962-06-25	RE482395	1990-07-20	William B. Rider|C						
				E. Paul DeGarmo.	Materials and processes in manufacturing.	A569775	1962-06-25	RE482396	1990-07-20	E. Paul DeGarmo|A						
				Wallace C. Peterson.	Income, employment, and economic growth.	A569927	1962-06-25	RE502345	1990-11-06	W. W. Norton & Company, Inc.|PWH						
				Ernest Shurtleff Holmes & Willis Hays Kinnear.	Living without fear.	A571266	1962-06-25	RE512459	1990-12-21	Science of Mind Communications|PWH						
					The New York times index.  Vol. 50, no. 10, May 16-31, 1962.  Editor: Joseph C. Gephart.	A572142	1962-06-25	RE495775	1990-07-19	New York Times Company|PWH						
				Carter C. Umbarger, James S. Dalsimer.	College students in a mental hospital.	A572710	1962-06-25	RE508922	1990-12-27	Carter C. Umbarger|A||James S. Dalsimer|A						
					Federal rules decisions.  Vol. 29.	A574036	1962-06-25	RE484992	1990-08-07	West Publishing Company|PWH						
					West's California digest.  Vol. 8: appearance-asylums & v. 8A: attachment-automobiles.	A574183	1962-06-25	RE485003	1990-08-07	West Publishing Company|PWH						
					The Byronic hero: types and prototypes.	A574252	1962-06-25	RE510587	1990-12-24	Peter L. Thorslev, Jr.|A						
				Karl Lehmann.	The Hall of votive gifts, Samothrace.  Vol. 4, pt. 1.	A574278	1962-06-25	RE476810	1990-05-07	Princeton University Press|PPW						
					AIA school plant studies, 1952-1962; a selection.  Editor: Fredric Arden Pawley.	A575284	1962-06-25	RE469441	1990-01-10	American Institute of Architects|PWH						
				George Hochfield.	Henry Adams; an introd. and interpretation.	A576379	1962-06-25	RE482884	1990-05-14	Holt, Rinehart and Winston, Inc.|PWH						
				Warren S. Walker.	James Fenimore Cooper; an introd. and interpretation.	A576380	1962-06-25	RE482883	1990-05-14	Holt, Rinehart and Winston, Inc.|PWH						
				Golden Press, Inc., employer for hire of Gorden E. Burks, Nina Schakelford & James Gordon Irving.	Bird nests.	A578083	1962-06-25	RE488441	1990-08-21	Western Publishing Company, Inc.|PWH						
				Golden Press, Inc., employer for hire of Bertie Ann Stewart, Gorden E. Burks & William Hutchinson.	Turtles.	A578084	1962-06-25	RE488442	1990-08-21	Western Publishing Company, Inc.|PWH						
				S. William Kalb & Christian A. Hovde.	Your body, your anatomy and nutrition.	A578235	1962-06-25	RE495329	1990-11-16	Hammond, Inc.|PWH						
				F. James Davis, G. Ray Jeffery, Henry H. Foster & E. Eugene Davis.	Society and the law: new meanings for an old profession.	A578754	1962-06-25	RE498759	1990-11-20	F. James Davis|A||G. Ray Jeffery|A						
