entry_id	volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
8bbf873c-2e3f-51d6-91fc-34227c58eff6	27	1A	1	9	ARMSTRONG, CHARLOTTE.	The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945)		B688408	1945-08-22	R550073	1973-04-16	Jack Lewi|Wr						ARMSTRONG, CHARLOTTE. The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945) © 8Aug45, B687932; 15Aug45, B688407; 22Aug45, B688408; 29Aug45, B689385; 5Sep45, B691124; 12Sep45, B694121; 19Sep45, B694122; 26Sep45, B695274. Jack Lewi (Wr); 16Apr73, R550071-550078.
8bbf873c-2e3f-51d6-91fc-34227c58eff6	27	1A	1	9	ARMSTRONG, CHARLOTTE.	The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945)		B689385	1945-08-29	R550074	1973-04-16	Jack Lewi|Wr						ARMSTRONG, CHARLOTTE. The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945) © 8Aug45, B687932; 15Aug45, B688407; 22Aug45, B688408; 29Aug45, B689385; 5Sep45, B691124; 12Sep45, B694121; 19Sep45, B694122; 26Sep45, B695274. Jack Lewi (Wr); 16Apr73, R550071-550078.
8bbf873c-2e3f-51d6-91fc-34227c58eff6	27	1A	1	9	ARMSTRONG, CHARLOTTE.	The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945)		B691124	1945-09-05	R550075	1973-04-16	Jack Lewi|Wr						ARMSTRONG, CHARLOTTE. The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945) © 8Aug45, B687932; 15Aug45, B688407; 22Aug45, B688408; 29Aug45, B689385; 5Sep45, B691124; 12Sep45, B694121; 19Sep45, B694122; 26Sep45, B695274. Jack Lewi (Wr); 16Apr73, R550071-550078.
8bbf873c-2e3f-51d6-91fc-34227c58eff6	27	1A	1	9	ARMSTRONG, CHARLOTTE.	The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945)		B694121	1945-09-12	R550076	1973-04-16	Jack Lewi|Wr						ARMSTRONG, CHARLOTTE. The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945) © 8Aug45, B687932; 15Aug45, B688407; 22Aug45, B688408; 29Aug45, B689385; 5Sep45, B691124; 12Sep45, B694121; 19Sep45, B694122; 26Sep45, B695274. Jack Lewi (Wr); 16Apr73, R550071-550078.
8bbf873c-2e3f-51d6-91fc-34227c58eff6	27	1A	1	9	ARMSTRONG, CHARLOTTE.	The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945)		B694122	1945-09-19	R550077	1973-04-16	Jack Lewi|Wr						ARMSTRONG, CHARLOTTE. The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945) © 8Aug45, B687932; 15Aug45, B688407; 22Aug45, B688408; 29Aug45, B689385; 5Sep45, B691124; 12Sep45, B694121; 19Sep45, B694122; 26Sep45, B695274. Jack Lewi (Wr); 16Apr73, R550071-550078.
8bbf873c-2e3f-51d6-91fc-34227c58eff6	27	1A	1	9	ARMSTRONG, CHARLOTTE.	The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945)		B695274	1945-09-26	R550078	1973-04-16	Jack Lewi|Wr						ARMSTRONG, CHARLOTTE. The unsuspected. (In The Saturday evening post, Aug. 11-Sept. 29, 1945) © 8Aug45, B687932; 15Aug45, B688407; 22Aug45, B688408; 29Aug45, B689385; 5Sep45, B691124; 12Sep45, B694121; 19Sep45, B694122; 26Sep45, B695274. Jack Lewi (Wr); 16Apr73, R550071-550078.
9a51516c-d5ea-566c-acdd-d9bc988b3e3b	27	1A	1	9	ARNE, SIGRID.	United Nations primer.		A190443	1945-10-04	R553754	1973-06-14	Sigrid Arne|A						ARNE, SIGRID. United Nations primer. © 4Oct45; A190443. Sigrid Arne (A); 14Jun73; R553754.
8a3fc1ea-5287-5a94-a6cf-60c54ac45f73	27	1A	1	9	ASHCOM, B. B.	Functional Spanish review grammar and composition, by B. B. Ashcom & Blanche E. Goodell.		A10	1945-12-26	R548032	1973-03-16	Blanche E. Goodell & B. B. Ashcom|A						ASHCOM, B. B. Functional Spanish review grammar and composition, by B. B. Ashcom & Blanche E. Goodell. © 26Dec45; A10. Blanche E. Goodell & B. B. Ashcom (A); 16Mar73; R548032.
e433118b-69f2-5804-a136-71eac27db931	27	1A	1	10	ASHER, JOHN CLARK.	The Sikhs, in relation to Hindus, Moslems, Christians and Ahmadiyyas; a study in comparative religion.		A2263	1946-02-14	R552584	1973-05-24	Alford Archer|C						ASHER, JOHN CLARK. The Sikhs, in relation to Hindus, Moslems, Christians and Ahmadiyyas; a study in comparative religion. © 14Feb46; A2263. Alford Archer (C); 24May73; R552584.
44f8201c-a5f8-571d-9f20-1bfd5b6cd789	27	1A	1	10	ASKLING, JOHN.	Franklin Delano Roosevelt: a memorial. Edited by Donald Porter Geddes. Rev. ed.		A523	1945-11-27	R547941	1973-03-16	Dial Press|PWH						ASKLING, JOHN. Franklin Delano Roosevelt: a memorial. Edited by Donald Porter Geddes. Rev. ed. © 27Nov45; A523. Dial Press (PWH); 16Mar73; R547941.
21605462-53c5-5b5a-8c1d-ee2478340764	27	1A	1	10	ASSOCIATION FOR RESEARCH & ENLIGHTENMENT, INC.	Am I my brother's keeper?		AA491174	1945-05-01	R547804	1973-03-13	Association for Research & Enlightenment, Inc.|PWH						ASSOCIATION FOR RESEARCH & ENLIGHTENMENT, INC. Am I my brother's keeper? © 1May45; AA491174. Association for Research & Enlightenment, Inc. (PWH); 13Mar73; R547804.
03369201-4b45-5f8c-a62b-d44920b59c82	27	1A	1	10		ATLANTIC DIGEST. Cumulative pamphlet. Mar46.		AA10803	1946-03-29	R549346	1973-04-05	West Pub. Co.|PWH						ATLANTIC DIGEST. Cumulative pamphlet. © West Pub. Co. (PWH) Mar46. © 29Mar46; AA10803. 5Apr73; R549346.
08d95ed3-e22b-534f-b943-177814a1d094	27	1A	1	10		ATLANTIC DIGEST. 1945 annual.		A190346	1945-09-26	R544231	1973-01-15	West Pub. Co|PWH						ATLANTIC DIGEST. 1945 annual. © 26Sep45; A190346. West Pub. Co (PWH); 15Jan73; R544231.
7fe3258c-bc38-59ac-b8a4-431644784764	27	1A	1	10		ATLANTIC DIGEST. Vol. 1-35, 1945 cumulative annual pocket part.		AA495081	1945-09-26	R544257	1973-01-15	West Pub. Co.|PWH						ATLANTIC DIGEST. Vol. 1-35, 1945 cumulative annual pocket part. © 26Sep45; AA495081. West Pub. Co. (PWH); 15Jan73; R544257.
c31900a8-bff8-5142-a47a-fd1fcfd1ac7f	27	1A	1	10		ATLANTIC REPORTER, SECOND SERIES. Vol. 42A.		A190347	1945-09-24	R544232	1973-01-15	West Pub. Co.|PWH						ATLANTIC REPORTER, SECOND SERIES. © West Pub. Co. (PWH) Vol. 42A. © 24Sep45; A190347. 15Jan73; R544232.
47d61bd2-4a9a-5dd6-ad37-dc656b50098f	27	1A	1	10		ATLANTIC REPORTER, SECOND SERIES. Vol. 43.		A548	1945-12-27	R546002	1973-02-26	West Pub. Co.|PWH						ATLANTIC REPORTER, SECOND SERIES. © West Pub. Co. (PWH) Vol. 43. © 27Dec45; A548. 26Feb73; R546002.
b3d2680f-d063-532d-925d-c28fec039565	27	1A	1	10		ATLANTIC REPORTER, SECOND SERIES. Vol. 44.		A2186	1946-03-19	R549374	1973-04-05	West Pub. Co.|PWH						ATLANTIC REPORTER, SECOND SERIES. © West Pub. Co. (PWH) Vol. 44. © 19Mar46; A2186. 5Apr73; R549374.
20c9fc71-51c6-59bb-a2b0-15671776ab30	27	1A	1	10	ATWOOD, ALBERT W.	The great stewardship; a story of life insurance.		A191126	1945-11-07	R542237	1972-12-20	Albert W. Atwood|A						ATWOOD, ALBERT W. The great stewardship; a story of life insurance. © 7Nov45; A191126. Albert W. Atwood (A); 20Dec72; R542237.
e3255122-0769-5a27-b0fc-c7de1a15993b	27	1A	1	10	AUDISIO, GABRIEL.	Ulysse ou l'intelligence. (Les Essais)		AF1618	1945-12-30	R546230	1973-02-09	Gabriel Audisio|A						AUDISIO, GABRIEL. Ulysse ou l'intelligence. (Les Essais) © 30Dec45; AF1618. Gabriel Audisio (A); 9Feb73; R546230.
c5cfebc6-c38d-5f7c-8232-aadd0b032112	27	1A	1	10	AUGER, PIERRE.	What are cosmic rays? Translated from the French by Maurice M. Shapiro. Rev. & enl. American ed.		A187513	1945-01-15	R545562	1973-01-04	Pierre Auger|A						AUGER, PIERRE. What are cosmic rays? Translated from the French by Maurice M. Shapiro. Rev. & enl. American ed. © 15Jan45; A187513. Pierre Auger (A); 4Jan73; R545562.
5e0064ec-fcf4-5ae5-9086-5b2271ee5504	27	1A	1	10	AUST, RUTH.	Do you have body control. Illustrated by Bertha Lowrie. Edited by Helen J. Campbell.		AA490040	1945-02-27	R544358	1973-01-22	Ruth Aust|A||Edward Campbell|Wr						AUST, RUTH. Do you have body control. Illustrated by Bertha Lowrie. Edited by Helen J. Campbell. © 27Feb45; AA490040. Ruth Aust (A) & Edward Campbell (Wr); 22Jan73; R544358.
eaaf5ae9-cacc-562d-bf90-f2090ae1ad2b	27	1A	1	11	AYALA, PEREZ DE.	Selections from Perez de Ayala. Compiled & edited by Nicholson B. Adams & Sterling A. Stoudemire.		AA490122	1945-08-02	R543040	1973-01-02	Holt, Rinehart & Winston, Inc.|PWH						AYALA, PEREZ DE. Selections from Perez de Ayala. Compiled & edited by Nicholson B. Adams & Sterling A. Stoudemire. © 2Aug45; AA490122. Holt, Rinehart & Winston, Inc. (PWH); 2Jan73; R543040.
9306a5c6-2bc7-5f1c-8190-561a9fd94c0e	27	1A	1	11	AYLING, KEITH.	Old Leatherface of the Flying Tigers: the story of General Chennault.		A188361	1945-06-21	R545144	1973-01-31	Keith Ayling|A						AYLING, KEITH. Old Leatherface of the Flying Tigers: the story of General Chennault. © 21Jun45; A188361. Keith Ayling (A); 31Jan73; R545144.
1bcb6f04-8631-5a72-acfd-0f3ca3b794eb	27	1A	1	11	BAILEY, JOSEPH CANNON.	Seaman A. Knapp: schoolmaster of American agriculture.		A189780	1945-09-10	R544810	1973-02-02	Joseph Cannon Bailey|A						BAILEY, JOSEPH CANNON. Seaman A. Knapp: schoolmaster of American agriculture. © 10Sep45; A189780. Joseph Cannon Bailey (A); 2Feb73; R544810.
52997d34-f813-5378-a0dd-94997ac2ce20	27	1A	1	11	BAILEY, MATILDA.	English six, grade 8, by Matilda Bailey, Alexander J. Stoddard & William Dodge Lewis.		A188191	1945-06-14	R545302	1973-03-21	Matilda Bailey|A						BAILEY, MATILDA. English six, grade 8, by Matilda Bailey, Alexander J. Stoddard & William Dodge Lewis. © 14Jun45; A188191. Matilda Bailey (A); 21Mar73; R545302.
7b065f33-e051-5196-b5bf-a26d5856e6f4	27	1A	1	11	BAILEY, MATILDA.	Tests and key for English workbook, four, by Matilda Bailey, Alexander J. Stoddard & William Dodge Lewis.		AA477347	1945-02-23	R546903	1973-02-22	Matilda Bailey|A						BAILEY, MATILDA. Tests and key for English workbook, four, by Matilda Bailey, Alexander J. Stoddard & William Dodge Lewis. © 23Feb45; AA477347. Matilda Bailey (A); 22Feb73; R546903.
cd4eca67-1029-5918-9ee3-d9afe8b28a69	27	1A	1	11	BAILEY, TEMPLE.	Red fruit.		A186233	1945-02-06	R544449	1973-01-15	Nancy A. Boy & Joyce A. Fuller|NK						BAILEY, TEMPLE. Red fruit. © 6Feb45; A186233. Nancy A. Boy & Joyce A. Fuller (NK); 15Jan73; R544449.
f18ace96-5e38-5096-a5e8-936c1c2725df	27	1A	1	11	BAIN, JOE S.	The economics of the Pacific coast petroleum industry. Pt.2: Price behavior and competition. (Publications of the Bureau of Business & Economic Research, University of California)		A2697	1945-12-03	R544665	1973-01-22	Joe S. Bain|A						BAIN, JOE S. The economics of the Pacific coast petroleum industry. Pt.2: Price behavior and competition. (Publications of the Bureau of Business & Economic Research, University of California) © 3Dec45; A2697. Joe S. Bain (A); 22Jan73; R544665.
8d89b951-5b68-5f1c-98c1-9cb44481591b	27	1A	1	11	BAINBRIDGE, JOHN.	Little magazine IV; Chappagua, U.S.A. (In The New Yorker, Dec. 8, 1945)		B701695	1945-12-06	R544623	1973-01-22	John Bainbridge|A						BAINBRIDGE, JOHN. Little magazine IV; Chappagua, U.S.A. (In The New Yorker, Dec. 8, 1945) © 6Dec45; B701695. John Bainbridge (A); 22Jan73; R544623.
38a53636-bd23-5ede-b853-251aae8cc9e6	27	1A	1	11	BAINBRIDGE, JOHN.	Little magazine V; Dr. Wallace's magic formula. (In The New Yorker, Dec. 15, 1945)		B702897	1945-12-13	R544625	1973-01-22	John Bainbridge|A						BAINBRIDGE, JOHN. Little magazine V; Dr. Wallace's magic formula. (In The New Yorker, Dec. 15, 1945) © 13Dec45; B702897. John Bainbridge (A); 22Jan73; R544625.
448a0086-a68b-5bec-96c6-b4a31a917a6d	27	1A	1	11	BAKER, L. H.	Football: facts and figures. With a foreword by Grantland Rice.		A191787	1945-12-10	R553741	1973-06-18	L. H. Baker|A						BAKER, L. H. Football: facts and figures. With a foreword by Grantland Rice. © 10Dec45; A191787. L. H. Baker (A); 18Jun73; R553741.
d9c00e5e-8c95-5b06-9f0f-5a86119ef607	27	1A	1	12	BAKER, NINA BROWN.	Lenin. Illustrated by Louis Slobodkin.		A191203	1945-11-08	R544761	1973-02-07	Mrs. Sydney Ladof|C. of N. B. Baker						BAKER, NINA BROWN. Lenin. Illustrated by Louis Slobodkin. © 8Nov45; A191203. Mrs. Sydney Ladof (C. of N. B. Baker); 7Feb73; R544761.
160a771a-2383-5274-b8f5-bf966d39b2ff	27	1A	1	12	BAKER, RACHEL.	Doctor Morton: pioneer in the use of ether. Illustrated by Lawrence Desser.		A1930	1946-03-20	R548163	1973-03-22	Rachel Baker|A						BAKER, RACHEL. Doctor Morton: pioneer in the use of ether. Illustrated by Lawrence Desser. © 20Mar46; A1930. Rachel Baker (A); 22Mar73; R548163.
752fe7b9-82bd-52b2-b31b-2d2e6a38e77e	27	1A	1	12	BALCHIN, NIGEL.	The small back room.		A186492	1945-03-12	R544840	1973-01-26	Yovanka|Jane||Zorana Balchin|W						BALCHIN, NIGEL. The small back room. © 12Mar45; A186492. Yovanka (Jane) Zorana Balchin (W); 26Jan73; R544840.
7e2c73db-0a01-5367-86bc-800e6c32d837	27	1A	1	12	BALDWIN, FAITH.	The expendable heart. (In Collier's, July 28-Aug. 18, 1945)		B685025	1945-07-20	R547730	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. The expendable heart. (In Collier's, July 28-Aug. 18, 1945) © 20Jul45, B685025; 27Jul45, B685786; 3Aug45, B68787; 10Aug45, B688402. Faith Baldwin Cuthrell (A); 12Mar73; R547730, 547732, 547733, 547736.
7e2c73db-0a01-5367-86bc-800e6c32d837	27	1A	1	12	BALDWIN, FAITH.	The expendable heart. (In Collier's, July 28-Aug. 18, 1945)		B685786	1945-07-27	R547732	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. The expendable heart. (In Collier's, July 28-Aug. 18, 1945) © 20Jul45, B685025; 27Jul45, B685786; 3Aug45, B68787; 10Aug45, B688402. Faith Baldwin Cuthrell (A); 12Mar73; R547730, 547732, 547733, 547736.
7e2c73db-0a01-5367-86bc-800e6c32d837	27	1A	1	12	BALDWIN, FAITH.	The expendable heart. (In Collier's, July 28-Aug. 18, 1945)		B68787	1945-08-03	R547733	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. The expendable heart. (In Collier's, July 28-Aug. 18, 1945) © 20Jul45, B685025; 27Jul45, B685786; 3Aug45, B68787; 10Aug45, B688402. Faith Baldwin Cuthrell (A); 12Mar73; R547730, 547732, 547733, 547736.
7e2c73db-0a01-5367-86bc-800e6c32d837	27	1A	1	12	BALDWIN, FAITH.	The expendable heart. (In Collier's, July 28-Aug. 18, 1945)		B688402	1945-08-10	R547736	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. The expendable heart. (In Collier's, July 28-Aug. 18, 1945) © 20Jul45, B685025; 27Jul45, B685786; 3Aug45, B68787; 10Aug45, B688402. Faith Baldwin Cuthrell (A); 12Mar73; R547730, 547732, 547733, 547736.
8c4e705b-8212-55b6-a0f0-37e1893a0d6f	27	1A	1	12	BALDWIN, FAITH.	The mirror. (In Hearst's international-cosmopolitan, Aug. 1945)		B688596	1945-08-01	R547739	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. The mirror. (In Hearst's international-cosmopolitan, Aug. 1945) © 1Aug45; B688596. Faith Baldwin Cuthrell (A); 12Mar73; R547739.
f2b1d39f-9237-53ab-a1b6-f4f3d403ee28	27	1A	1	12	BALDWIN, FAITH.	The wedding guest. (In McCall's, July 1945)		B684420	1945-06-29	R547727	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. The wedding guest. (In McCall's, July 1945) © 29Jun45; B684420. Faith Baldwin Cuthrell (A); 12Mar73; R547727.
663f21ac-fec1-557e-b5f0-979b7b71cb23	27	1A	1	12	BALDWIN, FAITH.	Woman on her way. Installment 1-4. (In Hearst's international-cosmopolitan, Dec. 1945-Mar. 1946)		B702729	1945-12-05	R547759	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. Woman on her way. Installment 1-4. (In Hearst's international-cosmopolitan, Dec. 1945-Mar. 1946) © 5Dec45, B702729; 28Dec45, B2429; 30Jan46, B6916; 6Mar46, B11208. Faith Baldwin Cuthrell (A); 12Mar73; R547759, 547764, 547766-547767.
663f21ac-fec1-557e-b5f0-979b7b71cb23	27	1A	1	12	BALDWIN, FAITH.	Woman on her way. Installment 1-4. (In Hearst's international-cosmopolitan, Dec. 1945-Mar. 1946)		B2429	1945-12-28	R547764	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. Woman on her way. Installment 1-4. (In Hearst's international-cosmopolitan, Dec. 1945-Mar. 1946) © 5Dec45, B702729; 28Dec45, B2429; 30Jan46, B6916; 6Mar46, B11208. Faith Baldwin Cuthrell (A); 12Mar73; R547759, 547764, 547766-547767.
663f21ac-fec1-557e-b5f0-979b7b71cb23	27	1A	1	12	BALDWIN, FAITH.	Woman on her way. Installment 1-4. (In Hearst's international-cosmopolitan, Dec. 1945-Mar. 1946)		B6916	1946-01-30	R547766	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. Woman on her way. Installment 1-4. (In Hearst's international-cosmopolitan, Dec. 1945-Mar. 1946) © 5Dec45, B702729; 28Dec45, B2429; 30Jan46, B6916; 6Mar46, B11208. Faith Baldwin Cuthrell (A); 12Mar73; R547759, 547764, 547766-547767.
663f21ac-fec1-557e-b5f0-979b7b71cb23	27	1A	1	12	BALDWIN, FAITH.	Woman on her way. Installment 1-4. (In Hearst's international-cosmopolitan, Dec. 1945-Mar. 1946)		B11208	1946-03-06	R547767	1973-03-12	Faith Baldwin Cuthrell|A						BALDWIN, FAITH. Woman on her way. Installment 1-4. (In Hearst's international-cosmopolitan, Dec. 1945-Mar. 1946) © 5Dec45, B702729; 28Dec45, B2429; 30Jan46, B6916; 6Mar46, B11208. Faith Baldwin Cuthrell (A); 12Mar73; R547759, 547764, 547766-547767.
556c6e4b-1803-585a-8a80-61dfe10a8e3b	27	1A	1	12	BALDWIN, HANSON W.	Technical problems of international policing, by Hanson W. Baldwin, George Fielding Eliot & Edward Warner. (American interests in the war and the peace)		AA472592	1944-12-20	R542115	1972-12-20	Council on Foreign Relations, Inc.|PWH						BALDWIN, HANSON W. Technical problems of international policing, by Hanson W. Baldwin, George Fielding Eliot & Edward Warner. (American interests in the war and the peace) © 20Dec44; AA472592. Council on Foreign Relations, Inc. (PWH); 20Dec72; R542115.
9bd132c9-0a38-5909-8096-fadc81ae800b	27	1A	1	12	BALLARD, TODHUNTER.	She has to have music. (In Saturday evening post, Feb. 9, 1946)		B6395	1946-02-06	R545744	1973-02-08	Todhunter Ballard|A						BALLARD, TODHUNTER. She has to have music. (In Saturday evening post, Feb. 9, 1946) © 6Feb46; B6395. Todhunter Ballard (A); 8Feb73; R545744.
9bbc4270-ff1a-5cb2-a3e4-153103fa5175	27	1A	1	13	BANKING, MARGARET CULKIN.	Give us tomorrow. (In Collier's, Aug. 25-Sept. 15, 1945)		B688403	1945-08-17	R551532	1973-05-04	Margaret Culkin Banning|A						BANKING, MARGARET CULKIN. Give us tomorrow. (In Collier's, Aug. 25-Sept. 15, 1945) © 17Aug45, B688403; 24Aug45, B689133; 31Aug45, B691123; 7Sep45, B691774. Margaret Culkin Banning (A); 4May73; R551532-551533, 551535-551536.
9bbc4270-ff1a-5cb2-a3e4-153103fa5175	27	1A	1	13	BANKING, MARGARET CULKIN.	Give us tomorrow. (In Collier's, Aug. 25-Sept. 15, 1945)		B689133	1945-08-24	R551533	1973-05-04	Margaret Culkin Banning|A						BANKING, MARGARET CULKIN. Give us tomorrow. (In Collier's, Aug. 25-Sept. 15, 1945) © 17Aug45, B688403; 24Aug45, B689133; 31Aug45, B691123; 7Sep45, B691774. Margaret Culkin Banning (A); 4May73; R551532-551533, 551535-551536.
9bbc4270-ff1a-5cb2-a3e4-153103fa5175	27	1A	1	13	BANKING, MARGARET CULKIN.	Give us tomorrow. (In Collier's, Aug. 25-Sept. 15, 1945)		B691123	1945-08-31	R551535	1973-05-04	Margaret Culkin Banning|A						BANKING, MARGARET CULKIN. Give us tomorrow. (In Collier's, Aug. 25-Sept. 15, 1945) © 17Aug45, B688403; 24Aug45, B689133; 31Aug45, B691123; 7Sep45, B691774. Margaret Culkin Banning (A); 4May73; R551532-551533, 551535-551536.
9bbc4270-ff1a-5cb2-a3e4-153103fa5175	27	1A	1	13	BANKING, MARGARET CULKIN.	Give us tomorrow. (In Collier's, Aug. 25-Sept. 15, 1945)		B691774	1945-09-07	R551536	1973-05-04	Margaret Culkin Banning|A						BANKING, MARGARET CULKIN. Give us tomorrow. (In Collier's, Aug. 25-Sept. 15, 1945) © 17Aug45, B688403; 24Aug45, B689133; 31Aug45, B691123; 7Sep45, B691774. Margaret Culkin Banning (A); 4May73; R551532-551533, 551535-551536.
abbbca1e-0347-543c-b284-1290ba49c509	27	1A	1	13	BANKING, MARGARET CULKIN.	Her old job back. (In Hearst's international-cosmopolitan. Nov. 1945)		B698560	1945-10-31	R551537	1973-05-04	Margaret Culkin Banning|A						BANKING, MARGARET CULKIN. Her old job back. (In Hearst's international-cosmopolitan. Nov. 1945) © 31Oct45; B698560. Margaret Culkin Banning (A); 4May73; R551537.
687ad971-2bbc-5f1a-b68a-97099f0521a5	27	1A	1	13	BANKING, MARGARET CULKIN.	Journey to love. (In Hearst's international-cosmopolitan. Sept. 1945)		B689718	1945-08-31	R551534	1973-05-04	Margaret Culkin Banning|A						BANKING, MARGARET CULKIN. Journey to love. (In Hearst's international-cosmopolitan. Sept. 1945) © 31Aug45; B689718. Margaret Culkin Banning (A); 4May73; R551534.
2b986056-a365-586a-8af6-d19075cbb2c7	27	1A	1	13	BANKING, MARGARET CULKIN.	The man I loved. (In Hearst's international-cosmopolitan, Oct. 1945)		B699142	1945-09-28	R551538	1973-05-04	Margaret Culkin Banning|A						BANKING, MARGARET CULKIN. The man I loved. (In Hearst's international-cosmopolitan, Oct. 1945) © 28Sep45; B699142. Margaret Culkin Banning (A); 4May73; R551538.
dce85791-c836-5b9b-90ed-fce1c4605af4	27	1A	1	13	BARBOUR, THOMAS.	Bats. (In The Atlantic monthly, June 1945)		B678439	1945-05-23	R543070	1973-01-12	Julia B. Hallowell, Mary B. Kidder & Louisa B. Parker|C						BARBOUR, THOMAS. Bats. (In The Atlantic monthly, June 1945) © 23May45; B678439. Julia B. Hallowell, Mary B. Kidder & Louisa B. Parker (C); 12Jan73; R543070.
b4885f40-2399-5c74-8a02-8cd062487b98	27	1A	1	13	BARBOUR, THOMAS.	Cave hunting. (In The Atlantic monthly, Oct. 1945)		B696433	1945-09-26	R543071	1973-01-12	Julia B. Hallowell, Mary B. Kidder & Louisa B. Parker|C						BARBOUR, THOMAS. Cave hunting. (In The Atlantic monthly, Oct. 1945) © 26Sep45; B696433. Julia B. Hallowell, Mary B. Kidder & Louisa B. Parker (C); 12Jan73; R543071.
